"word","sentiment","Polarität"
"Verwendbarkeiten",0.004,"positive"
"Verwirklichungen",0.004,"positive"
"Vielseitigkeiten",0.004,"positive"
"Visionäres",0.004,"positive"
"Visionäre",0.004,"positive"
"Visionärs",0.004,"positive"
"Visionären",0.004,"positive"
"Vorbereitungen",0.004,"positive"
"Vorsorgen",0.004,"positive"
"Vorteilen",0.004,"positive"
"Vorteils",0.004,"positive"
"Vorteiles",0.004,"positive"
"Vorteile",0.004,"positive"
"Wachstums",0.004,"positive"
"Wahrheiten",0.004,"positive"
"Weichheiten",0.004,"positive"
"Weisheiten",0.004,"positive"
"Werte",0.004,"positive"
"Wertes",0.004,"positive"
"Werts",0.004,"positive"
"Werten",0.004,"positive"
"Wertschätzungen",0.004,"positive"
"Wertsteigerungen",0.004,"positive"
"Wiederbelebungen",0.004,"positive"
"Wiedergutmachungen",0.004,"positive"
"Wiederherstellungen",0.004,"positive"
"Wiedervereinigungen",0.004,"positive"
"Willen",0.004,"positive"
"Willens",0.004,"positive"
"Wirksamkeiten",0.004,"positive"
"Wissens",0.004,"positive"
"Witzen",0.004,"positive"
"Witzes",0.004,"positive"
"Witze",0.004,"positive"
"Wohlergehens",0.004,"positive"
"Wohlgefallens",0.004,"positive"
"Wohlstandes",0.004,"positive"
"Wohlstands",0.004,"positive"
"Wohlstande",0.004,"positive"
"Wohltaten",0.004,"positive"
"Wohltäters",0.004,"positive"
"Wohltätern",0.004,"positive"
"Wohltätigkeiten",0.004,"positive"
"Wohlwollens",0.004,"positive"
"Wundern",0.0741,"positive"
"Wunders",0.0741,"positive"
"Zenites",0.004,"positive"
"Zeniten",0.004,"positive"
"Zenits",0.004,"positive"
"Zenite",0.004,"positive"
"Ziels",0.004,"positive"
"Ziele",0.004,"positive"
"Zieles",0.004,"positive"
"Zielen",0.004,"positive"
"Zufluchten",0.004,"positive"
"Zugaben",0.0882,"positive"
"Zulagen",0.004,"positive"
"Zuneigungen",0.004,"positive"
"Zusammenarbeiten",0.0893,"positive"
"Zusammenhaltes",0.1947,"positive"
"Zusammenhalte",0.1947,"positive"
"Zusammenhalts",0.1947,"positive"
"Zusammenhalten",0.1947,"positive"
"Zuschüße",0.004,"positive"
"Zuschußes",0.004,"positive"
"Zuschüßen",0.004,"positive"
"Zuschußs",0.004,"positive"
"Zustimmungen",0.004,"positive"
"abgesicherte",0.004,"positive"
"abgesichertem",0.004,"positive"
"abgesicherten",0.004,"positive"
"abgesicherter",0.004,"positive"
"abgesichertes",0.004,"positive"
"abgesichertere",0.004,"positive"
"abgesicherterem",0.004,"positive"
"abgesicherteren",0.004,"positive"
"abgesicherterer",0.004,"positive"
"abgesicherteres",0.004,"positive"
"abgesichertste",0.004,"positive"
"abgesichertstem",0.004,"positive"
"abgesichertsten",0.004,"positive"
"abgesichertster",0.004,"positive"
"abgesichertstes",0.004,"positive"
"abgemacht",0.004,"positive"
"abmachst",0.004,"positive"
"abmachet",0.004,"positive"
"abmachten",0.004,"positive"
"abmacht",0.004,"positive"
"abmache",0.004,"positive"
"abmachtest",0.004,"positive"
"abmachte",0.004,"positive"
"abmachest",0.004,"positive"
"abmachtet",0.004,"positive"
"abschließe",0.004,"positive"
"abschließt",0.004,"positive"
"abschließest",0.004,"positive"
"abschließet",0.004,"positive"
"abschloss",0.004,"positive"
"abschloß",0.004,"positive"
"abschlossest",0.004,"positive"
"abschlosst",0.004,"positive"
"abschloßt",0.004,"positive"
"abschlossen",0.004,"positive"
"abschlösse",0.004,"positive"
"abschlössest",0.004,"positive"
"abschlössen",0.004,"positive"
"abschlösset",0.004,"positive"
"abgeschlossen",0.004,"positive"
"absoluterem",0.2418,"positive"
"absolutem",0.2418,"positive"
"absolutestem",0.2418,"positive"
"absolutesten",0.2418,"positive"
"absoluten",0.2418,"positive"
"absolutere",0.2418,"positive"
"absolutestes",0.2418,"positive"
"absolutester",0.2418,"positive"
"absoluteren",0.2418,"positive"
"absolutes",0.2418,"positive"
"absoluteres",0.2418,"positive"
"absoluterer",0.2418,"positive"
"absoluter",0.2418,"positive"
"absolute",0.2418,"positive"
"absoluteste",0.2418,"positive"
"abstimmtest",0.004,"positive"
"abstimmtet",0.004,"positive"
"abstimmt",0.004,"positive"
"abstimmest",0.004,"positive"
"abstimmet",0.004,"positive"
"abstimmten",0.004,"positive"
"abgestimmt",0.004,"positive"
"abstimmte",0.004,"positive"
"abstimmst",0.004,"positive"
"abstimme",0.004,"positive"
"abwechslungsreichster",0.5797,"positive"
"abwechslungsreichere",0.5797,"positive"
"abwechslungsreicheren",0.5797,"positive"
"abwechslungsreicherem",0.5797,"positive"
"abwechslungsreichsten",0.5797,"positive"
"abwechslungsreichstem",0.5797,"positive"
"abwechslungsreichstes",0.5797,"positive"
"abwechslungsreichste",0.5797,"positive"
"abwechslungsreichen",0.5797,"positive"
"abwechslungsreichem",0.5797,"positive"
"abwechslungsreicherer",0.5797,"positive"
"abwechslungsreicher",0.5797,"positive"
"abwechslungsreicheres",0.5797,"positive"
"abwechslungsreiches",0.5797,"positive"
"abwechslungsreiche",0.5797,"positive"
"addierst",0.004,"positive"
"addierten",0.004,"positive"
"addierest",0.004,"positive"
"addiere",0.004,"positive"
"addiertet",0.004,"positive"
"addierte",0.004,"positive"
"addiertest",0.004,"positive"
"addieret",0.004,"positive"
"addiert",0.004,"positive"
"adrettestes",0.1987,"positive"
"adrettere",0.1987,"positive"
"adretteren",0.1987,"positive"
"adrettester",0.1987,"positive"
"adrettestem",0.1987,"positive"
"adrettesten",0.1987,"positive"
"adretterem",0.1987,"positive"
"adrettem",0.1987,"positive"
"adretten",0.1987,"positive"
"adretteste",0.1987,"positive"
"adrette",0.1987,"positive"
"adretter",0.1987,"positive"
"adrettes",0.1987,"positive"
"adretteres",0.1987,"positive"
"adretterer",0.1987,"positive"
"agilstes",0.1959,"positive"
"agilster",0.1959,"positive"
"agileren",0.1959,"positive"
"agilerem",0.1959,"positive"
"agilsten",0.1959,"positive"
"agilstem",0.1959,"positive"
"agilere",0.1959,"positive"
"agileres",0.1959,"positive"
"agiles",0.1959,"positive"
"agiler",0.1959,"positive"
"agilen",0.1959,"positive"
"agilem",0.1959,"positive"
"agilerer",0.1959,"positive"
"agilste",0.1959,"positive"
"agile",0.1959,"positive"
"akkuratester",0.004,"positive"
"akkuratestes",0.004,"positive"
"akkuratem",0.004,"positive"
"akkuraten",0.004,"positive"
"akkurater",0.004,"positive"
"akkurates",0.004,"positive"
"akkurateres",0.004,"positive"
"akkuratere",0.004,"positive"
"akkurate",0.004,"positive"
"akkuraterer",0.004,"positive"
"akkuratesten",0.004,"positive"
"akkuraterem",0.004,"positive"
"akkuratestem",0.004,"positive"
"akkurateren",0.004,"positive"
"akkurateste",0.004,"positive"
"aktivere",0.0911,"positive"
"aktiveren",0.0911,"positive"
"aktiverem",0.0911,"positive"
"aktivste",0.0911,"positive"
"aktivem",0.0911,"positive"
"aktiven",0.0911,"positive"
"aktiver",0.0911,"positive"
"aktives",0.0911,"positive"
"aktivster",0.0911,"positive"
"aktiverer",0.0911,"positive"
"aktivstes",0.0911,"positive"
"aktiveres",0.0911,"positive"
"aktive",0.0911,"positive"
"aktivstem",0.0911,"positive"
"aktivsten",0.0911,"positive"
"aktualisiertest",0.004,"positive"
"aktualisieret",0.004,"positive"
"aktualisiert",0.004,"positive"
"aktualisiere",0.004,"positive"
"aktualisierte",0.004,"positive"
"aktualisierest",0.004,"positive"
"aktualisiertet",0.004,"positive"
"aktualisierst",0.004,"positive"
"aktualisierten",0.004,"positive"
"aktuellere",0.004,"positive"
"aktueller",0.004,"positive"
"aktuelle",0.004,"positive"
"aktuellen",0.004,"positive"
"aktuellem",0.004,"positive"
"aktuellerem",0.004,"positive"
"aktuelles",0.004,"positive"
"aktuellsten",0.004,"positive"
"aktuellstem",0.004,"positive"
"aktuelleren",0.004,"positive"
"aktuellste",0.004,"positive"
"aktuelleres",0.004,"positive"
"aktuellerer",0.004,"positive"
"aktuellstes",0.004,"positive"
"aktuellster",0.004,"positive"
"akzeptabelster",0.004,"positive"
"akzeptabler",0.004,"positive"
"akzeptabelstem",0.004,"positive"
"akzeptabelsten",0.004,"positive"
"akzeptablen",0.004,"positive"
"akzeptablere",0.004,"positive"
"akzeptablem",0.004,"positive"
"akzeptabelste",0.004,"positive"
"akzeptable",0.004,"positive"
"akzeptablerem",0.004,"positive"
"akzeptableres",0.004,"positive"
"akzeptablerer",0.004,"positive"
"akzeptables",0.004,"positive"
"akzeptabelstes",0.004,"positive"
"akzeptableren",0.004,"positive"
"akzeptiertet",0.004,"positive"
"akzeptiertest",0.004,"positive"
"akzeptierest",0.004,"positive"
"akzeptiert",0.004,"positive"
"akzeptieret",0.004,"positive"
"akzeptierten",0.004,"positive"
"akzeptierst",0.004,"positive"
"akzeptiere",0.004,"positive"
"akzeptierte",0.004,"positive"
"allerbestem",0.004,"positive"
"allerbesten",0.004,"positive"
"allerbester",0.004,"positive"
"allersbestes",0.004,"positive"
"allererstem",0.004,"positive"
"allerersten",0.004,"positive"
"allererster",0.004,"positive"
"allererstes",0.004,"positive"
"allgemeingültige",0.004,"positive"
"allgemeingültigem",0.004,"positive"
"allgemeingültigen",0.004,"positive"
"allgemeingültiger",0.004,"positive"
"allgemeingültiges",0.004,"positive"
"allumfassende",0.004,"positive"
"allumfassendem",0.004,"positive"
"allumfassenden",0.004,"positive"
"allumfassender",0.004,"positive"
"allumfassendes",0.004,"positive"
"anbiete",0.004,"positive"
"anbietest",0.004,"positive"
"anbietet",0.004,"positive"
"anbot",0.004,"positive"
"anbotest",0.004,"positive"
"anbotst",0.004,"positive"
"anboten",0.004,"positive"
"anbotet",0.004,"positive"
"anböte",0.004,"positive"
"anbötest",0.004,"positive"
"anböten",0.004,"positive"
"anbötet",0.004,"positive"
"anerkannteren",0.0785,"positive"
"anerkannterem",0.0785,"positive"
"anerkannteres",0.0785,"positive"
"anerkannterer",0.0785,"positive"
"anerkanntester",0.0785,"positive"
"anerkannter",0.0785,"positive"
"anerkanntes",0.0785,"positive"
"anerkanntestem",0.0785,"positive"
"anerkanntesten",0.0785,"positive"
"anerkannten",0.0785,"positive"
"anerkannte",0.0785,"positive"
"anerkanntem",0.0785,"positive"
"anerkanntere",0.0785,"positive"
"anerkanntestes",0.0785,"positive"
"anerkannteste",0.0785,"positive"
"anerkenne",0.004,"positive"
"anerkennst",0.004,"positive"
"anerkennt",0.004,"positive"
"anerkennest",0.004,"positive"
"anerkennet",0.004,"positive"
"anerkanntest",0.004,"positive"
"anerkanntet",0.004,"positive"
"anerkennenswertesten",0.004,"positive"
"anerkennenswerterem",0.004,"positive"
"anerkennenswertestem",0.004,"positive"
"anerkennenswertes",0.004,"positive"
"anerkennenswertester",0.004,"positive"
"anerkennenswerter",0.004,"positive"
"anerkennenswertestes",0.004,"positive"
"anerkennenswertere",0.004,"positive"
"anerkennenswerteren",0.004,"positive"
"anerkennenswertem",0.004,"positive"
"anerkennenswerterer",0.004,"positive"
"anerkennenswerteste",0.004,"positive"
"anerkennenswerten",0.004,"positive"
"anerkennenswerteres",0.004,"positive"
"anerkennenswerte",0.004,"positive"
"angemessnerer",0.004,"positive"
"angemessenere",0.004,"positive"
"angemessneres",0.004,"positive"
"angemessneren",0.004,"positive"
"angemessenes",0.004,"positive"
"angemessnerem",0.004,"positive"
"angemessener",0.004,"positive"
"angemessene",0.004,"positive"
"angemessenem",0.004,"positive"
"angemessenen",0.004,"positive"
"angemesseneren",0.004,"positive"
"angemessenerem",0.004,"positive"
"angemesseneres",0.004,"positive"
"angemessenerer",0.004,"positive"
"angemessenstem",0.004,"positive"
"angemessensten",0.004,"positive"
"angemessner",0.004,"positive"
"angemessenster",0.004,"positive"
"angemessenstes",0.004,"positive"
"angemessenste",0.004,"positive"
"angemessnere",0.004,"positive"
"angenehmes",0.4887,"positive"
"angenehmer",0.4887,"positive"
"angenehmeres",0.4887,"positive"
"angenehmerer",0.4887,"positive"
"angenehmen",0.4887,"positive"
"angenehmstem",0.4887,"positive"
"angenehmsten",0.4887,"positive"
"angenehmere",0.4887,"positive"
"angenehmstes",0.4887,"positive"
"angenehme",0.4887,"positive"
"angenehmster",0.4887,"positive"
"angenehmste",0.4887,"positive"
"angenehmem",0.4887,"positive"
"angenehmerem",0.4887,"positive"
"angenehmeren",0.4887,"positive"
"angesehnerem",0.004,"positive"
"angesehensten",0.004,"positive"
"angesehneren",0.004,"positive"
"angesehene",0.004,"positive"
"angeseheneren",0.004,"positive"
"angesehenerem",0.004,"positive"
"angesehenstem",0.004,"positive"
"angeseheneres",0.004,"positive"
"angesehnerer",0.004,"positive"
"angesehenerer",0.004,"positive"
"angesehneres",0.004,"positive"
"angesehenen",0.004,"positive"
"angesehenem",0.004,"positive"
"angesehnere",0.004,"positive"
"angesehenere",0.004,"positive"
"angesehenes",0.004,"positive"
"angesehener",0.004,"positive"
"angesehner",0.004,"positive"
"angesehenste",0.004,"positive"
"angesehenstes",0.004,"positive"
"angesehenster",0.004,"positive"
"anhebe",0.004,"positive"
"anhebst",0.004,"positive"
"anhebt",0.004,"positive"
"anhebest",0.004,"positive"
"anhebet",0.004,"positive"
"anhob",0.004,"positive"
"anhobst",0.004,"positive"
"anhoben",0.004,"positive"
"anhobt",0.004,"positive"
"anhöbe",0.004,"positive"
"anhöbest",0.004,"positive"
"anhöbst",0.004,"positive"
"anhöben",0.004,"positive"
"anhöbet",0.004,"positive"
"anhöbt",0.004,"positive"
"angeheitert",0.004,"positive"
"ankurbele",0.004,"positive"
"ankurble",0.004,"positive"
"ankurbelst",0.004,"positive"
"ankurbelt",0.004,"positive"
"ankurblest",0.004,"positive"
"ankurblet",0.004,"positive"
"ankurbelte",0.004,"positive"
"ankurbeltest",0.004,"positive"
"ankurbelten",0.004,"positive"
"ankurbeltet",0.004,"positive"
"angekurbelt",0.004,"positive"
"anlocke",0.004,"positive"
"anlockst",0.004,"positive"
"anlockt",0.004,"positive"
"anlockest",0.004,"positive"
"anlocket",0.004,"positive"
"anlockte",0.004,"positive"
"anlocktest",0.004,"positive"
"anlockten",0.004,"positive"
"anlocktet",0.004,"positive"
"angelockt",0.004,"positive"
"annehmbareren",0.004,"positive"
"annehmbareres",0.004,"positive"
"annehmbarerer",0.004,"positive"
"annehmbarste",0.004,"positive"
"annehmbare",0.004,"positive"
"annehmbarstem",0.004,"positive"
"annehmbarere",0.004,"positive"
"annehmbares",0.004,"positive"
"annehmbarsten",0.004,"positive"
"annehmbarstes",0.004,"positive"
"annehmbaren",0.004,"positive"
"annehmbarster",0.004,"positive"
"annehmbarem",0.004,"positive"
"annehmbarer",0.004,"positive"
"annehmbarerem",0.004,"positive"
"angenähert",0.004,"positive"
"annähertet",0.004,"positive"
"annäherte",0.004,"positive"
"annähert",0.004,"positive"
"annähere",0.004,"positive"
"annähertest",0.004,"positive"
"annäherten",0.004,"positive"
"annäheren",0.004,"positive"
"annäherst",0.004,"positive"
"anpasse",0.004,"positive"
"anpasst",0.004,"positive"
"anpaßt",0.004,"positive"
"anpassest",0.004,"positive"
"anpasset",0.004,"positive"
"anpasste",0.004,"positive"
"anpaßte",0.004,"positive"
"anpasstest",0.004,"positive"
"anpaßtest",0.004,"positive"
"anpassten",0.004,"positive"
"anpaßten",0.004,"positive"
"anpasstet",0.004,"positive"
"anpaßtet",0.004,"positive"
"anpassungsfähigstes",0.0799,"positive"
"anpassungsfähige",0.0799,"positive"
"anpassungsfähigster",0.0799,"positive"
"anpassungsfähiger",0.0799,"positive"
"anpassungsfähiges",0.0799,"positive"
"anpassungsfähigeres",0.0799,"positive"
"anpassungsfähigerer",0.0799,"positive"
"anpassungsfähigere",0.0799,"positive"
"anpassungsfähigerem",0.0799,"positive"
"anpassungsfähigste",0.0799,"positive"
"anpassungsfähigeren",0.0799,"positive"
"anpassungsfähigem",0.0799,"positive"
"anpassungsfähigstem",0.0799,"positive"
"anpassungsfähigsten",0.0799,"positive"
"anpassungsfähigen",0.0799,"positive"
"anreichertet",0.004,"positive"
"anreicheren",0.004,"positive"
"anreicherten",0.004,"positive"
"anreicherst",0.004,"positive"
"anreichere",0.004,"positive"
"angereichert",0.004,"positive"
"anreichert",0.004,"positive"
"anreichertest",0.004,"positive"
"anreicherte",0.004,"positive"
"ansehnlicheres",0.0931,"positive"
"ansehnlicherer",0.0931,"positive"
"ansehnlichem",0.0931,"positive"
"ansehnlichstes",0.0931,"positive"
"ansehnlichster",0.0931,"positive"
"ansehnlichste",0.0931,"positive"
"ansehnlichstem",0.0931,"positive"
"ansehnlichsten",0.0931,"positive"
"ansehnlichen",0.0931,"positive"
"ansehnlicheren",0.0931,"positive"
"ansehnlicherem",0.0931,"positive"
"ansehnlicher",0.0931,"positive"
"ansehnliches",0.0931,"positive"
"ansehnliche",0.0931,"positive"
"ansehnlichere",0.0931,"positive"
"ansprechende",0.3382,"positive"
"ansprechendem",0.3382,"positive"
"ansprechenden",0.3382,"positive"
"ansprechender",0.3382,"positive"
"ansprechenderen",0.3382,"positive"
"ansprechenderem",0.3382,"positive"
"ansprechendes",0.3382,"positive"
"ansprechendstem",0.3382,"positive"
"ansprechendsten",0.3382,"positive"
"ansprechenderer",0.3382,"positive"
"ansprechendste",0.3382,"positive"
"ansprechenderes",0.3382,"positive"
"ansprechendster",0.3382,"positive"
"ansprechendere",0.3382,"positive"
"ansprechendstes",0.3382,"positive"
"anspruchsvollerem",0.2216,"positive"
"anspruchsvollere",0.2216,"positive"
"anspruchsvollen",0.2216,"positive"
"anspruchsvollem",0.2216,"positive"
"anspruchsvolleres",0.2216,"positive"
"anspruchsvollerer",0.2216,"positive"
"anspruchsvoller",0.2216,"positive"
"anspruchsvollstes",0.2216,"positive"
"anspruchsvollster",0.2216,"positive"
"anspruchsvolleren",0.2216,"positive"
"anspruchsvollsten",0.2216,"positive"
"anspruchsvolle",0.2216,"positive"
"anspruchsvolles",0.2216,"positive"
"anspruchsvollstem",0.2216,"positive"
"anspruchsvollste",0.2216,"positive"
"ansteige",0.004,"positive"
"ansteigst",0.004,"positive"
"ansteigt",0.004,"positive"
"ansteigest",0.004,"positive"
"ansteiget",0.004,"positive"
"anstieg",0.004,"positive"
"anstiegst",0.004,"positive"
"anstiegen",0.004,"positive"
"anstiegt",0.004,"positive"
"anstiege",0.004,"positive"
"anstiegest",0.004,"positive"
"anstieget",0.004,"positive"
"anständigere",0.0977,"positive"
"anständiges",0.0977,"positive"
"anständigeres",0.0977,"positive"
"anständiger",0.0977,"positive"
"anständigerer",0.0977,"positive"
"anständigem",0.0977,"positive"
"anständigen",0.0977,"positive"
"anständigeren",0.0977,"positive"
"anständigsten",0.0977,"positive"
"anständigste",0.0977,"positive"
"anständigerem",0.0977,"positive"
"anständige",0.0977,"positive"
"anständigstem",0.0977,"positive"
"anständigster",0.0977,"positive"
"anständigstes",0.0977,"positive"
"anteiligeres",0.004,"positive"
"anteiligerer",0.004,"positive"
"anteiligerem",0.004,"positive"
"anteiligeren",0.004,"positive"
"anteiliger",0.004,"positive"
"anteiligere",0.004,"positive"
"anteiliges",0.004,"positive"
"anteiligen",0.004,"positive"
"anteilige",0.004,"positive"
"anteiligster",0.004,"positive"
"anteiligste",0.004,"positive"
"anteiligstes",0.004,"positive"
"anteiligem",0.004,"positive"
"anteiligsten",0.004,"positive"
"anteiligstem",0.004,"positive"
"anvertrautet",0.004,"positive"
"anvertraust",0.004,"positive"
"anvertraute",0.004,"positive"
"anvertraut",0.004,"positive"
"anvertraue",0.004,"positive"
"anvertrauet",0.004,"positive"
"anvertrauest",0.004,"positive"
"anvertrautest",0.004,"positive"
"anvertrauten",0.004,"positive"
"anziehst",0.004,"positive"
"anzieht",0.004,"positive"
"anziehest",0.004,"positive"
"anziehet",0.004,"positive"
"anzog",0.004,"positive"
"anzogst",0.004,"positive"
"anzogen",0.004,"positive"
"anzogt",0.004,"positive"
"anzöge",0.004,"positive"
"anzögest",0.004,"positive"
"anzögst",0.004,"positive"
"anzögen",0.004,"positive"
"anzöget",0.004,"positive"
"anzögt",0.004,"positive"
"applaudieret",0.004,"positive"
"applaudierten",0.004,"positive"
"applaudierte",0.004,"positive"
"applaudierest",0.004,"positive"
"applaudiertest",0.004,"positive"
"applaudiertet",0.004,"positive"
"applaudierst",0.004,"positive"
"applaudiert",0.004,"positive"
"applaudiere",0.004,"positive"
"artigstem",0.225,"positive"
"artigsten",0.225,"positive"
"artigster",0.225,"positive"
"artigere",0.225,"positive"
"artigerem",0.225,"positive"
"artige",0.225,"positive"
"artigeren",0.225,"positive"
"artigem",0.225,"positive"
"artigerer",0.225,"positive"
"artigstes",0.225,"positive"
"artigen",0.225,"positive"
"artigste",0.225,"positive"
"artigeres",0.225,"positive"
"artiges",0.225,"positive"
